controller,fid,err,M_H0,KM_H0,ratio_H0,KTOb_H0,Kflb_H0,wunc_H0,wavg_H0,wdev_H0,M_H1,KM_H1,ratio_H1,KTOb_H1,Kflb_H1,wunc_H1,wavg_H1,wdev_H1,M_H2,KM_H2,ratio_H2,KTOb_H2,Kflb_H2,wunc_H2,wavg_H2,wdev_H2
1,0.999999884878897,1.15121103427818e-07,0.00645612780561637,0.00324615704167133,1.98885257944648,0.607262901661643,0.99533659529788,2,0.844315457131157,2.22361561781176,0.0101178329900048,0.00329999128712229,3.06601809207439,1.02278149791796,0.955328329002276,5.64103122919798,0.47752074224686,5.81991841330684,0.0108421215950913,0.00383987417805599,2.82356168258106,0.924446725039506,0.971632820631562,4.43738222975162,0.45563900825031,4.75607747311904
2,0.99999982066202,1.79337980465988e-07,0.00609947836336875,0.00308524400087988,1.97698410940244,0.602850397441914,0.995476800681987,2,0.896378576088481,2.11341933181387,0.00734284213931773,0.0024836398460552,2.95648427084969,1.01388124537341,0.957066522544103,7.9770898847211,0.581874266204859,7.9732614065975,0.00774821191717728,0.00245530890064086,3.15569740131472,1.07857006461502,0.943035071638703,8.11702802978182,0.578013427416763,8.15916917400032
3,0.999999519776948,4.80223052101714e-07,0.00553550467404749,0.00270763967377261,2.04440226211295,0.610768124622438,0.995222812650189,2,1.03270003612812,2.17906677072238,0.0100146204292068,0.0030483515697313,3.28525768767856,1.12261361335376,0.931420870356592,6.540712894509,0.457386507840071,6.67649288156346,0.00885569405455693,0.00346712052862591,2.55419273181905,0.846224297149156,0.980782332501082,4.96652190106724,0.515040491204935,5.04856008523115
4,0.999999183530933,8.16469067133063e-07,0.00654526387551317,0.00386191255749067,1.69482446276983,0.560097926927001,0.996671955882122,2,0.691787702906055,2.18037316582867,0.0117842051978644,0.00469777423217087,2.5084656297795,0.822973707491285,0.98297972503975,3.44303515660182,0.397022122738749,3.68634207068174,0.00826988932633581,0.00337167710135969,2.45275246642118,0.794941105261315,0.985354506584678,4.60940113355484,0.583275801719749,4.82893803705632
5,0.999998994753117,1.00524688306791e-06,0.00531976782750142,0.00300032337303165,1.77306482205154,0.567764873057382,0.99647824939821,2,0.92211320291411,2.20112537587012,0.00890732497553278,0.00406872433687038,2.18921810328006,0.690801111371019,0.991972336170054,3.08403423242532,0.568161317303789,3.15245684098822,0.00954016845238051,0.00365096555110091,2.61305353853689,0.842910221616964,0.981108860606552,4.33815065679696,0.524005240440599,4.6213479496933
6,0.999998935027358,1.06497264185101e-06,0.00609525384104153,0.00343864835916969,1.77257259375987,0.571462857951346,0.996381736918257,2,0.789259601316608,2.26848377569587,0.00637683188700309,0.00225358008037462,2.82964512445595,0.95989385362735,0.966449293545261,8.4057126711624,0.684369446306691,8.57591596736684,0.00800589996496631,0.00335695051927407,2.38487279422205,0.777661728980565,0.986680105714775,4.58524923698694,0.58635648461201,4.88618540118847
7,0.99999834943553,1.65056447043455e-06,0.00580844039488416,0.00296657505199397,1.9579617212044,0.598766218094597,0.995603613883459,2,0.934004138075725,2.17457148895133,0.00738653965794122,0.00287758342764183,2.56692458921842,0.834126150002405,0.981952644939727,5.6590781266506,0.657212176017621,5.82241140001016,0.0101208348260325,0.00320609202473051,3.15675119365396,1.06179838592139,0.946997168647783,5.86837849110884,0.469632977337655,6.22727418613286
8,0.999997609910987,2.39008901270488e-06,0.00562917041166672,0.00314402222526066,1.7904359474431,0.571451834889404,0.996382027634032,2,0.87567827505664,2.15974455984879,0.0118371674851559,0.00381935761794781,3.09925612347245,1.02003869885044,0.955870136651381,4.74495277855648,0.428252638205496,4.92217693824805,0.00940922769826018,0.00291927218467666,3.22314162675528,1.07606137761309,0.943643103644919,6.49839099524488,0.524256912683748,6.65854247773297
9,0.999997251549313,2.74845068692908e-06,0.00548105337312437,0.00295523741481722,1.85469138474053,0.581218211748963,0.996117220320413,2,0.936959269977728,2.19568433187636,0.00770350327613917,0.003563069124643,2.16204148913643,0.693681311917683,0.991829311860288,3.73273773934866,0.625077039719359,3.85780528807831,0.0083440888012429,0.00356532813728381,2.3403424537523,0.756187415388453,0.988191580107458,4.20265236168124,0.574344441504753,4.31794602986061
10,0.999996430563813,3.5694361865124e-06,0.0061547502723286,0.00355250761507603,1.73250867815434,0.564318692428311,0.996566373729729,2,0.761194048481767,2.19154594654002,0.00791892806673791,0.00246858313220679,3.20788389235196,1.0761388696586,0.943624404071884,7.76297600635256,0.609723364857032,7.92798871280595,0.00753683167061698,0.00316673952615175,2.37999734691656,0.787912259719166,0.985905938582239,5.05639331068696,0.590874248547322,5.47166242888044
